gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,color,-log10(padj),domain
SteCoe_36547,173.78247729297735,-0.3798495087277505,0.16790431059195868,-2.2622975395245293,0.023679026346377013,0.10939894604079071,posterior,0.96098686201423,FHA domain protein
SteCoe_36549,133.18529225549221,-0.544209502129464,0.19666584173193,-2.7671785671416265,0.005654377436989657,0.04080553423098247,posterior,1.3892809319350201,Ion_trans domain protein
SteCoe_36576,302.50058682806184,-0.28391914247869726,0.13326408184212013,-2.130500120918256,0.03313034583978195,0.13758564859251338,posterior,0.8614268645171692,PKG-like predicted pseudokinase
SteCoe_36587,568.4737294442008,-0.2759099029914459,0.13008303268791063,-2.12102914031376,0.03391935023853084,0.1398559190951125,posterior,0.854319148341819,hypothetical protein
SteCoe_36591,11509.567005744078,0.21302361950100634,0.07082777859570764,3.0076281329810923,0.0026329510285495565,0.023358552664581318,anterior,1.631554070346411,hypothetical protein
SteCoe_36599,930.1368007259317,-0.2804205193415731,0.08339957374482955,-3.362373532022495,0.0007727551427182983,0.009769930916285698,posterior,2.010108507190335,hypothetical protein
SteCoe_36607,1220.1905049660297,0.14517281635515256,0.07612332765350045,1.907073965761886,0.056511009998812915,0.19511856205668957,anterior,0.7097014132537053,Ras domain protein
SteCoe_36629,144.5639975314942,-0.4526719722288327,0.2255430913750652,-2.007030982279414,0.044746364150673054,0.1681946594038853,posterior,0.774187798242301,zf-DHHC domain protein
SteCoe_36634,426.2022722688649,-0.30818957851171985,0.11790350883341329,-2.6139135430410567,0.00895116841604715,0.05663503714259877,posterior,1.2469148103326944,PP2C domain protein
SteCoe_36640,450.1904996577189,-0.3317877561313199,0.134066604968236,-2.474797927566894,0.013331157962833117,0.07436613039141546,posterior,1.1286248162451766,hypothetical protein
SteCoe_36644,2222.700200692692,0.19555274790566218,0.07336977474836627,2.6653039153567333,0.00769187741942048,0.05076569841927738,anterior,1.2944296345453081,NIF domain protein
SteCoe_36647,1284.0546119524695,0.39061758304035576,0.11007475705773616,3.5486572351503796,0.00038720074794709747,0.005873117014462044,anterior,2.2311313463000846,hypothetical protein
SteCoe_36648,236.50620481343742,0.6652838287092564,0.17410839275506132,3.821089943924697,0.0001328631815568536,0.0026221042235185,anterior,2.5813500499459403,DEAD domain protein
SteCoe_3665,21276.768310159758,0.2983077232436787,0.04696892645374931,6.351171844164349,2.136808399900805e-10,1.0611489900344602e-07,anterior,6.9742236349420725,KOW domain protein
SteCoe_36652,345.3008503562685,-0.26672247027131935,0.12169182187524707,-2.1917863185970794,0.028394939461561176,0.12399704238490335,posterior,0.9065886736380456,hypothetical protein
SteCoe_36662,5044.977099706404,0.24596033596022424,0.05964581347647147,4.1236814727532956,3.728644381636001e-05,0.0010421658655164288,anterior,2.9820631555605743,eIF-3_zeta domain protein
SteCoe_36668,1112.7183971812258,0.3144728332607316,0.08458260620568626,3.71793737941821,0.00020085604028284684,0.0035623587078072354,anterior,2.4482623518638635,Voltage_CLC domain protein
SteCoe_36669,204.66533543382334,-0.5973592629889117,0.17107782843310243,-3.4917398032235405,0.0004798854786508775,0.006863680181587969,posterior,2.163442960970463,hypothetical protein
SteCoe_36676,792.8941146240151,-0.2851135858670904,0.08647707848031715,-3.296984482795455,0.00097728900424727,0.011536224099887343,posterior,1.9379363160435823,hypothetical protein
SteCoe_36685,529.166067385997,-0.2886730398758722,0.13650914883451434,-2.114679069794957,0.03445730942469875,0.141208002723619,posterior,0.8501406896849166,Oxysterol_BP domain protein
SteCoe_36688,170.46353069360185,0.4462655748310701,0.17576091383563505,2.5390490131861783,0.011115424992019719,0.06582329042695205,anterior,1.1816204116413043,hypothetical protein
SteCoe_36702,10905.5185937205,0.24559198465502782,0.050266029865806826,4.885844084179212,1.0298667571267878e-06,7.809735431444665e-05,anterior,4.107363678364681,START domain protein
SteCoe_36741,1474.1925129447457,0.24580550629616985,0.08392736495244997,2.928788559433908,0.0034028581403176984,0.028241209766165617,anterior,1.549116703388052,WGG domain protein
SteCoe_36742,3338.8694959417376,0.18744537206587908,0.06020227224452336,3.113592977097822,0.0018482426565076104,0.018087705631101517,anterior,1.7426165185435314,PRA1 domain protein
SteCoe_36744,110.06328892594905,-0.5604681607214282,0.24150638388528903,-2.320717786854198,0.020302080113006108,0.09882165915959254,posterior,1.005147858827429,hypothetical protein
SteCoe_36755,315.87043989941463,-0.2522184293970022,0.13042029829826693,-1.9338893767915397,0.053126730537913835,0.18778259902102165,posterior,0.7263446543451098,zf-RING_5 domain protein
SteCoe_36756,498.0447516626289,-0.5201254132635028,0.11244190785374542,-4.625725614154789,3.7328921305790575e-06,0.000196616940167598,posterior,3.706379066847895,hypothetical protein
SteCoe_36757,339.00583286657337,-0.3604634634332484,0.17262477571759788,-2.0881328415044056,0.036785853292878895,0.14740583014033304,posterior,0.8314853390841425,hypothetical protein
SteCoe_36762,169.41165391151992,0.39137050994560296,0.1684973421727267,2.3227102866964446,0.020194721294218253,0.09859123880126579,anterior,1.0061616764312125,Myb_DNA-binding domain protein
SteCoe_36766,295.0877377250394,-0.2637080932629593,0.13000408183922088,-2.0284601031919394,0.042513311256987533,0.16250204633958323,posterior,0.7891411657103781,Ion_trans domain protein
SteCoe_36771,1274.1165678691743,0.29666501533885087,0.07092202760705886,4.182974251420356,2.8771998951119693e-05,0.0008592968749681257,anterior,3.0658567676170034,Taxilin domain protein
SteCoe_36781,1558.6670582364638,0.15506735775262717,0.06632171965151432,2.3381082180532173,0.019381635014921773,0.09584887311455294,anterior,1.018412988711931,EF-hand_7 domain protein
SteCoe_36785,480.13296381786444,0.2713229403384262,0.10655901546071674,2.546222289736246,0.010889581974341197,0.06484554754045786,anterior,1.1881198383153546,Mito_carr domain protein
SteCoe_368,48942.17563103606,0.1663985817950321,0.057405983356717524,2.898627844436368,0.00374799474146469,0.030213167123154777,anterior,1.5198037470201666,Seryl_tRNA_N domain protein
SteCoe_36811,4016.275542388406,0.1682716829969457,0.056597663047373244,2.9731206897376548,0.002947885130760729,0.025372486530537933,anterior,1.5956369693736587,DEAD domain protein
SteCoe_36816,491.18237131223697,0.25148898503452394,0.10272971574668359,2.4480646442618306,0.014362588427744403,0.0783193854152334,anterior,1.1061307291699345,JAB domain protein
SteCoe_3682,97.58457047439754,-0.6250650704181174,0.2527315184509484,-2.473237506146008,0.01338951258327666,0.07455438330143806,posterior,1.1275268178358668,hypothetical protein
SteCoe_36825,216.94728088096716,-0.684440156066764,0.15775226548067056,-4.33870254719498,1.4332635426618435e-05,0.0005161198935919225,posterior,3.2872494009364637,zf-C2H2_jaz domain protein
SteCoe_36826,480.66053988292197,-0.4545708123560348,0.14003701817582725,-3.2460760610118546,0.0011700757341211608,0.013115904055865232,posterior,1.882201768898121,hypothetical protein
SteCoe_3683,1591.8298973116723,-0.31877314983691685,0.06672682019848979,-4.7772866875519355,1.7767637158029862e-06,0.0001170546164919683,posterior,3.9316114535824673,Peptidase_S11 domain protein
SteCoe_36831,174.43809558940052,0.5886085939278399,0.24127970355048614,2.4395280053246484,0.014706462715662744,0.07977738963718552,anterior,1.098120178162968,hypothetical protein
SteCoe_36851,405.4334496747471,-0.48085782456274323,0.1163535147296587,-4.132731406352367,3.5847755385298147e-05,0.0010114245673999004,posterior,2.995066501606549,hypothetical protein
SteCoe_36858,1706.7914108518773,0.14715753119691044,0.07504673585416843,1.9608785048675323,0.049893197352702694,0.18036555548833813,anterior,0.7438463963374577,hypothetical protein
SteCoe_3686,119.43640602259872,0.45099689004837457,0.19604487312231567,2.3004778593061705,0.0214211622392003,0.10238955258526787,anterior,0.9897443547473167,Ras domain protein
SteCoe_36861,176.78399450112863,0.5381113697580205,0.16468608667991733,3.2674974589923305,0.0010850284044627587,0.01239021205823409,anterior,1.9069212606188684,STE11 family kinase
SteCoe_36865,124.15534723570032,-0.4756163197275396,0.22301711093611631,-2.1326449693978002,0.03295386139182638,0.13713217184618687,posterior,0.8628606457488623,RCK family kinase
SteCoe_36888,1273.3327355421884,0.3251271117802012,0.07391987559937853,4.398372009475279,1.0906591556916406e-05,0.00042144662767570434,anterior,3.3752574169433633,TPR_2 domain protein
SteCoe_3690,29075.19366266331,0.19524938074590423,0.05430821596168735,3.5952088885344016,0.00032413139607378864,0.005129744974620831,anterior,2.2899042253107944,hypothetical protein
SteCoe_36921,991.0762407761476,-0.28081831200455265,0.085586013038296,-3.281123889704954,0.0010339431813917556,0.012018956284942596,posterior,1.9201332444273504,zf-DHHC domain protein
SteCoe_36926,2593.183410525999,0.1698012781248624,0.06695012829406718,2.5362352911265353,0.011205141972825787,0.06615277901236435,anterior,1.1794519068145892,hypothetical protein
SteCoe_3693,423.65073318529403,-0.37981772858416823,0.1489840400472761,-2.549385346669638,0.01079129878374735,0.06442197210739192,posterior,1.1909659845419631,hypothetical protein
SteCoe_36940,139.23866742197134,-0.43477269605444996,0.18993833317973902,-2.289020277139232,0.022078174267007877,0.10437399453125663,posterior,0.9814076951886314,kinase related to Ciliate-A9 family
SteCoe_36943,758.1923181466294,-0.2960447922006584,0.10130712417825274,-2.922250479440708,0.0034751194393732015,0.028594882683126762,posterior,1.5437116809034672,hypothetical protein
SteCoe_36948,22148.175298395363,0.148949567916932,0.07036615608440258,2.116778522593595,0.03427864896452774,0.1406583916196244,anterior,0.8518343529023903,Ribosomal_L36e domain protein
SteCoe_36955,2834.63482459719,0.2930876556212295,0.087410547662228,3.3530010217277137,0.0007994041146722584,0.010017884662389323,anterior,1.999223972723987,NifU_N domain protein
SteCoe_36957,873.5888863705808,-0.2901972185148842,0.09197454776034082,-3.1551904910807997,0.0016039334545438224,0.01646594799189299,posterior,1.7834132606522743,hypothetical protein
SteCoe_36959,272.33187673337017,-0.44717639319336894,0.13722497414911952,-3.258709983121816,0.0011192001630938957,0.01265187945087721,posterior,1.8978449547636056,hypothetical protein
SteCoe_36963,276.1714446472854,-0.4465817743826532,0.14571669575520135,-3.0647261939901105,0.0021786935585124388,0.02043206949867133,posterior,1.6896876428470007,zf-RING_2 domain protein
SteCoe_36964,563.0609522538776,-0.2556753435140536,0.09822046292166742,-2.6030761402332145,0.009239143232908567,0.05797609891141039,posterior,1.2367510107514057,EF-hand_5 domain protein
SteCoe_36966,31752.209958682826,0.1149396499677654,0.049451493113853044,2.324290789423442,0.020109914133043028,0.09831206648282985,anterior,1.007393175094608,hypothetical protein
SteCoe_36975,167.77306297731658,-0.447660462294884,0.19881018638547843,-2.2516978150551252,0.0243413748392821,0.1115898922967003,posterior,0.9523751415863436,hypothetical protein
SteCoe_36982,114.52649005311878,0.4987706286354374,0.21736328296213175,2.29464066717437,0.021753725665842178,0.10343555062756488,anterior,0.9853301692902352,MIF4G domain protein
SteCoe_36986,192.98378934141797,-0.4017986142150341,0.19032184943207056,-2.111153372111611,0.03475913116625089,0.14180598502786707,posterior,0.8483054390420639,hypothetical protein
SteCoe_3699,922.8184034907855,-0.2490180722792049,0.08957201373496002,-2.780087907993666,0.005434418500036143,0.039672786738622255,posterior,1.4015072922735485,WD40 domain protein
SteCoe_36993,13757.011257780781,0.19167849757001024,0.04951182173831239,3.8713683084233774,0.00010822612218905632,0.0022657456992403024,anterior,2.6447888356969207,Ribosomal_L37ae domain protein
SteCoe_36997,26556.4705792203,0.2936924558302359,0.07271900317336127,4.038730497034956,5.374126784590213e-05,0.0013793161461314832,anterior,2.860336179955989,HATPase_c domain protein
SteCoe_37010,29109.80918812436,0.25457432336497365,0.04784414377479299,5.32090875245421,1.0325018347025717e-07,1.450529222252547e-05,anterior,4.838473517509237,Ribosomal_L13 domain protein
SteCoe_37015,1177.9603018656778,0.39830516366560725,0.08163611178165468,4.879031533629639,1.0660802025415285e-06,8.015872058123872e-05,anterior,4.096049223225113,ETF domain protein
SteCoe_37018,9295.948096735623,0.24781280405218686,0.05161216762936428,4.801441509524897,1.5752752267994885e-06,0.00010673537947866706,anterior,3.971691601516988,Ribosomal_S7e domain protein
SteCoe_37029,1139.7675195641639,0.2367403384312956,0.08584041079402141,2.7579124591955475,0.0058171774008431015,0.04171256085211672,anterior,1.3797331467688145,Arrestin_N domain protein
SteCoe_37034,9060.823979861163,0.16060458361071014,0.050104011588455205,3.205423648107971,0.0013486382141345036,0.01459467655686212,anterior,1.8358055252820993,hypothetical protein
SteCoe_37035,90.74499372874413,0.4516462897336964,0.23667686122310785,1.9082824041169941,0.05635472598259562,0.19485502087273776,anterior,0.7102883991644348,Mad3_BUB1_I domain protein
SteCoe_37039,793.8878519828137,0.25515855915503616,0.09881205983286127,2.5822613108828216,0.009815523332520226,0.060419067431841625,anterior,1.2188259823452743,MAPK family kinase
SteCoe_37041,374.5074913987358,0.3734460648453536,0.13762404095514866,2.713523467655326,0.006657185278657907,0.04573923244545076,anterior,1.3397111276064506,hypothetical protein
SteCoe_37044,855.5083128907614,0.32042664153673517,0.11208151848861818,2.8588713452278425,0.0042515117394382775,0.033049429080438654,anterior,1.4808360384281654,Porin_3 domain protein
SteCoe_37053,953.0339301415914,-0.14844088518207607,0.07847202513985929,-1.891640809798301,0.05853885461064674,0.1993162781155519,posterior,0.7004572311185288,MFS_1 domain protein
SteCoe_37068,813.9848791254726,0.28218098210996134,0.09123398973283278,3.0929369956996586,0.0019818620607092896,0.01906337047044422,anterior,1.719800312128579,PX domain protein
SteCoe_37082,1059.800405683023,0.15484553223834735,0.07683381602414976,2.0153304918459027,0.043870032065859016,0.16598583655653212,anterior,0.7799289683922939,Ribosomal_60s domain protein
SteCoe_37086,197.58427109805507,-0.4715945353497335,0.20306376112002625,-2.32239633870952,0.020211604325404278,0.09860851689039818,posterior,1.0060855731037928,hypothetical protein
SteCoe_37090,10830.81614364527,0.10501452924918447,0.05057273656257047,2.076504780777615,0.037847289423535796,0.15022396419607645,anterior,0.8232607817928677,hypothetical protein
SteCoe_37100,1494.2179313769338,0.22556569075172064,0.07008400212938787,3.21850470718389,0.0012886085571393966,0.014086121373318916,anterior,1.8512085738213278,PP2C domain protein
SteCoe_37102,732.5324717692519,0.26486465826602595,0.08809486212542411,3.0065846279312836,0.002642005015306832,0.023419416810652592,anterior,1.6304239239122036,CAP domain protein
SteCoe_37111,8265.276344689662,0.2804329687596093,0.07669940592625471,3.656259984976171,0.00025592180467241517,0.00429972794411861,anterior,2.366559022584575,CDK family kinase
SteCoe_37112,2430.001129780979,0.29878931888836474,0.06176513647313811,4.837507628892059,1.314773402144341e-06,9.307598563488534e-05,anterior,4.031162356092375,RRM_1 domain protein
SteCoe_37114,509.92499775023924,-0.30982115085382644,0.11843582328409462,-2.6159412098706962,0.008898187693524913,0.056474160399001404,posterior,1.248150217013021,hypothetical protein
SteCoe_37117,5202.404592071794,-0.2583333785744684,0.06541179553486676,-3.9493393578650164,7.836718299880993e-05,0.0018013485745496096,posterior,2.7444022397870693,IQ domain protein
SteCoe_3712,174.14553270684436,-0.5643916145390862,0.20588398776437095,-2.7413089316349275,0.0061194940478855875,0.04304205398502926,posterior,1.3661070121307088,hypothetical protein
SteCoe_37121,127.04979316449972,-0.368282911620413,0.19108179367097833,-1.9273574135197586,0.05393510304844813,0.18961642912356955,posterior,0.722124036361908,CDT1 domain protein
SteCoe_37133,1570.739984668742,0.1731319400934589,0.06976467270863392,2.481656307864145,0.013077334122253684,0.0735651719827727,anterior,1.1333277453853083,MMR_HSR1 domain protein
SteCoe_37139,823.6797445174471,0.24983491370794325,0.09332982624707133,2.676903233983927,0.0074306092048740426,0.04941551820644046,anterior,1.3061366459528694,CAF1C_H4-bd domain protein
SteCoe_37155,360.4446818268984,-0.3503069353999398,0.11686726305970946,-2.997477019898738,0.0027222438158833306,0.023961580562395977,posterior,1.62048453824904,Mito_carr domain protein
SteCoe_37170,361.9655520751751,-0.3303788152182695,0.11874823994688946,-2.78217862737193,0.005399531222107073,0.039527456193649106,posterior,1.4031011339648751,hypothetical protein
SteCoe_37173,111.60822388265939,0.4782493517371787,0.2103742694306361,2.273326262910044,0.023006526018168466,0.10752491936790752,anterior,0.9684908744477693,DUF667 domain protein
SteCoe_37179,240.97382851509505,-0.3627979208331733,0.14955687252673133,-2.4258191195347973,0.015273880760925689,0.08202865114996286,posterior,1.0860344297746944,hypothetical protein
SteCoe_37196,295.64576849337226,-0.32993150492594997,0.16304652018541138,-2.0235421433757814,0.04301728317703781,0.16379153528232201,posterior,0.7857085462579505,MFS_1 domain protein
SteCoe_37197,114.62126059640163,0.46874313071803114,0.2250577671208892,2.082768067570167,0.03727236958109149,0.14874120351983322,anterior,0.8275687087977899,Ribosomal_L34e domain protein
SteCoe_37205,195.9188096180725,-0.31114179383203006,0.16072467590228462,-1.9358682298491248,0.05288384172095315,0.18737042576891216,posterior,0.7272989563454998,hypothetical protein
SteCoe_37226,4836.483095141849,-0.11453444452400825,0.055236047345898834,-2.073545266676512,0.0381215629302029,0.15087342170960244,posterior,0.8213872600355767,HOOK domain protein
SteCoe_37236,97.26426250667761,0.44803408880251044,0.22687503902230033,1.9748055613930788,0.048290217687288056,0.1771802935557301,anterior,0.751584583103202,Aminotran_5 domain protein
SteCoe_37238,2042.0378791790424,-0.33973679450042876,0.085796366684758,-3.9598039827108913,7.501130753958831e-05,0.0017454069182145687,posterior,2.7581033069664915,PLK family kinase
SteCoe_37265,1346.1498245446517,-0.22670226628557014,0.06925675301703935,-3.273359728975371,0.0010627712587357176,0.01224078611598841,posterior,1.9121906904524715,hypothetical protein
SteCoe_37274,2817.4590486393245,0.11049780288737669,0.055743497569408496,1.9822545714823756,0.04745075569393856,0.17500232074065009,anterior,0.7569561920098464,eRF1_1 domain protein
SteCoe_37283,4615.973479754276,0.2429516877696057,0.06340561606360628,3.831706130351058,0.00012725768932438474,0.0025421627068961377,anterior,2.594796656596414,Complex1_51K domain protein
SteCoe_37296,58682.58647742765,0.15604644166901213,0.04698588826527236,3.3211342262597445,0.0008965240978091195,0.010877486127622692,anterior,1.9634714619033913,WD40 domain protein
SteCoe_37301,306.91039031298163,-0.36405600625944606,0.16036734294573476,-2.270138044144285,0.023199208676844513,0.10799997865387785,posterior,0.9665763303510501,KIAA1430 domain protein
SteCoe_3731,1880.5803199733443,0.14068528648009312,0.07362871015619483,1.9107395224178922,0.056038063091342585,0.19405807446414391,anterior,0.7120682822088574,CIAPIN1 domain protein
SteCoe_37313,6556.3591789809725,0.24350210999576063,0.051388598136232685,4.738446247360735,2.153631383740149e-06,0.00013486406031785084,anterior,3.870103769269401,MMR_HSR1 domain protein
SteCoe_37325,1051.0604204648714,-0.2433037693900298,0.0831613934854152,-2.9256817279366567,0.0034370236816518257,0.02840332960448649,posterior,1.5466307464284514,hypothetical protein
SteCoe_37330,920.0659971275259,-0.34107911531293816,0.09492537559085333,-3.5931289519786036,0.0003267307901030402,0.005145287088392566,posterior,2.288590388165635,DSPn domain protein
SteCoe_37336,641.9636563400092,0.3126907243240856,0.10352751597260815,3.0203634404482282,0.00252471530141773,0.02267147626008167,anterior,1.6445201997352765,hypothetical protein
SteCoe_3734,2741.460494473796,0.18469563774330658,0.05906026109165707,3.1272404545701704,0.0017645554436260967,0.01750729583513332,anterior,1.756780929563264,Peptidase_S10 domain protein
SteCoe_37345,157.94373975619132,0.5204503702311739,0.19208671915656664,2.709455252900455,0.0067393795246397095,0.04616435530096644,anterior,1.3356932251133844,Kelch_4 domain protein
SteCoe_37370,760.6292820636339,0.3061122286922056,0.08833751357067056,3.465257468983592,0.0005297240768131765,0.007364406208508183,anterior,2.132862264539538,PUB domain protein
SteCoe_37381,1568.5020898264136,-0.2668744875343644,0.0977318800104496,-2.7306799736772676,0.00632038129528292,0.044092354893057364,posterior,1.355636705670183,CENP-T_C domain protein
SteCoe_37386,284.90837231917874,-0.32682285286239104,0.15798130869719804,-2.0687437998681903,0.03857013470593111,0.15208229585935087,posterior,0.8179213399122001,hypothetical protein
SteCoe_3739,950.9341029093384,0.353540237346451,0.08144174368527184,4.341019989855475,1.4182281871115774e-05,0.0005124339206020411,anterior,3.290362129819816,CBM_20 domain protein
SteCoe_37394,503.6188539755936,-0.43959277254762025,0.10442494147747966,-4.209653041964338,2.557631477454933e-05,0.0007919684325185176,posterior,3.1012921288350523,PP2C domain protein
SteCoe_37397,3339.227255651736,0.2037369996169886,0.06380792524818837,3.1929732682034366,0.001408159817066717,0.015028999541852389,anterior,1.823069928788631,Methyltr_RsmF_N domain protein
SteCoe_37404,200.22509656922924,-0.4551976894120474,0.18568650370379353,-2.4514312043818607,0.014228938309284574,0.07776932394585687,posterior,1.1091916763806091,hypothetical protein
SteCoe_37410,353.3593310858366,-1.0411521974123636,0.1300811919917489,-8.003864213347649,1.2057434616879098e-15,4.291240980147271e-12,posterior,11.367417096418249,hypothetical protein
SteCoe_37427,757.2819603931451,-0.3074488160452895,0.11287927923747557,-2.7236957758959313,0.006455594157724304,0.04485934189523098,posterior,1.348147101982792,Choline_transpo domain protein
SteCoe_37428,1421.5952235530046,0.3037753155204836,0.08277409196528085,3.669932321914211,0.0002426146940849077,0.004138014518761278,anterior,2.3832079898890264,Ribosomal_L24e domain protein
SteCoe_37436,598.719087969715,-0.46778443141718234,0.1011815279330225,-4.623219682221384,3.778292107516357e-06,0.0001966182400416009,posterior,3.7063761956495127,hypothetical protein
SteCoe_37454,391.6588681652795,0.23137827493164081,0.11460370377924596,2.018942384072774,0.04349320827218877,0.16517054409466814,anterior,0.782067400585638,RSK family kinase
SteCoe_3746,549.5172970215854,0.3032121459361614,0.10242163038469487,2.9604307683572197,0.0030720915988679803,0.026198659745298263,anterior,1.5817209254783278,Ammonium_transp domain protein
SteCoe_37463,325.13915529314323,-0.28668956181267263,0.13451333963931555,-2.131309523511964,0.03306365100567462,0.13738883120746756,posterior,0.8620485710764643,Nop domain protein
SteCoe_37466,4282.553024232347,0.16942803783153254,0.06014563822078625,2.8169630058556505,0.0048480109429782856,0.03671078924693557,anterior,1.4352062784787323,GST_N domain protein
SteCoe_37475,1098.9648092343052,-0.2394273475886253,0.0784271462814332,-3.052863185018211,0.0022666925643707405,0.021064343586432707,posterior,1.6764520699447718,Myb_DNA-binding domain protein
SteCoe_3748,4365.956603865384,0.253536129159403,0.05755049832289944,4.405454975157365,1.0556207757415728e-05,0.00041797887433938415,anterior,3.378845667961054,cNMP_binding domain protein
SteCoe_37484,245.68038169088223,-0.27858517114545417,0.14301994583821603,-1.9478763574738682,0.051429759369989995,0.18383513250531744,posterior,0.735571487535614,hypothetical protein
SteCoe_375,600.7925059790341,0.3496149036520119,0.09745952382484116,3.587283109246011,0.0003341414682242355,0.005234687830452567,anterior,2.2811092122763017,Tubulin domain protein
SteCoe_37501,2351.1836392565133,-0.27526268437397805,0.07973347940227679,-3.452284867504702,0.0005558605389359369,0.007648808968789442,posterior,2.1164061855722336,hypothetical protein
SteCoe_37528,2691.6691314157783,0.13064532595698444,0.06640338143477101,1.9674498968899532,0.04913136673064268,0.17901839255345686,anterior,0.7471023468183005,BPL_LplA_LipB domain protein
SteCoe_37541,479.0218736248726,-0.34460276821116476,0.10639548444545202,-3.23888527795406,0.0011999782928298626,0.013352963243923339,posterior,1.874422346458254,EF-hand_7 domain protein
SteCoe_3761,179.6333155956488,-0.8466262902246194,0.1843784182903478,-4.591786273442288,4.3946829791210705e-06,0.00021926182321530688,posterior,3.6590369789483606,Tubulin domain protein
SteCoe_37615,41798.52494351085,0.13613492603618957,0.046555873444987454,2.924119256339435,0.003454323779804939,0.028480166020831917,anterior,1.5454574833736283,Anoctamin domain protein
SteCoe_37618,1321.4645975914382,-0.2484014230139078,0.0728007133228397,-3.4120740261479967,0.0006447060277064009,0.00854035515858715,posterior,2.068524068396782,Cyclin
SteCoe_37620,2461.7140714526226,0.25137734474474643,0.06114406205766466,4.111230694939334,3.93555728568809e-05,0.0010871913360748185,anterior,2.963694017193416,PK domain protein
SteCoe_37622,1234.4150665304464,-0.14610208387112972,0.07713062902601288,-1.8942161592103142,0.05819632410018569,0.19848655244136162,posterior,0.702268911562556,hypothetical protein
SteCoe_37629,534.2005578374883,0.28672408431957686,0.10213899046451361,2.8071952054313094,0.004997494775630226,0.037457530164551715,anterior,1.426460862072068,RdRP domain protein
SteCoe_3763,912.2922721598165,0.2933053597321504,0.1020640708140651,2.873737617878073,0.004056458070260362,0.0319754911894942,anterior,1.4951827754107336,AMP-binding domain protein
SteCoe_3764,907.6481959073334,0.3302306337744395,0.11029267527921821,2.9941302351985186,0.0027522843634543285,0.02413646008098716,anterior,1.6173264243805663,hypothetical protein
SteCoe_37652,200.1329846093632,-0.5818709687134148,0.25630647704171605,-2.270215624003565,0.023194503491960148,0.10799997865387785,posterior,0.9665763303510501,hypothetical protein
SteCoe_37662,4928.163422623198,0.10805816626048785,0.05281607644511831,2.045933237255367,0.040762939690980604,0.15791545372477722,anterior,0.8015753675281828,Peptidase_S28 domain protein
SteCoe_37663,540.0783432291381,-0.25307793851217936,0.11099291185137779,-2.2801270305535986,0.022600155491406756,0.10614755408064848,posterior,0.9740900086719434,hypothetical protein
SteCoe_37669,2996.205463276456,0.23465520352329386,0.0732154677653421,3.2049949373453606,0.001350648562235788,0.01459467655686212,anterior,1.8358055252820993,PP2C domain protein
SteCoe_37670,3401.2723306981065,0.20352948141195512,0.05873379634140226,3.465287348852749,0.0005296652208901947,0.007364406208508183,anterior,2.132862264539538,E1_dh domain protein
SteCoe_37676,23737.726379996497,0.1957832198894631,0.044227261656155155,4.426754281365636,9.566159820916251e-06,0.0003943547814977715,anterior,3.4041128890448578,Cpn60_TCP1 domain protein
SteCoe_3770,858.4739309983407,0.26919405623948367,0.09103432994175771,2.957060884742159,0.00310586783122729,0.0264128640653236,anterior,1.5781845037409967,hypothetical protein
SteCoe_37701,486.40759137395884,-0.2691310001609004,0.11399424317533487,-2.3609174697265125,0.018229787075147146,0.09220222902078366,posterior,1.0352585796001146,hypothetical protein
SteCoe_37707,473.9771608101017,-0.4686316803209161,0.11561278386933153,-4.053459008915271,5.046584597027417e-05,0.0013126037452487634,posterior,2.8818663609060415,hypothetical protein
SteCoe_37709,333.4099472667412,-0.3934906017672378,0.120534815831116,-3.264538955438122,0.0010964238478357942,0.012453741939726357,posterior,1.9047001377565818,BAH domain protein
SteCoe_37719,550.6832244009053,0.19872660299169723,0.0980548703636052,2.026687733661602,0.04269435772093232,0.16288999727939768,anterior,0.7881055839526359,hypothetical protein
SteCoe_37720,2763.997314605842,0.17370964272390113,0.07432857634819813,2.337050583481439,0.019436554065063408,0.09598139437465668,anterior,1.017812945122285,hypothetical protein
SteCoe_3773,195.27425927630443,0.39644081842471307,0.16018443521230488,2.47490224564752,0.013327264839015996,0.07436383939700747,anterior,1.1286381957440221,Dynamin_N domain protein
SteCoe_37736,35932.26738674976,0.22515236235727729,0.04167818789302241,5.402162947563547,6.584209638351365e-08,9.971575362932984e-06,anterior,5.001236224097431,Ras domain protein
SteCoe_37739,190.97500528641194,-0.3167475416065253,0.16129900004339234,-1.963729108806096,0.04956151502836189,0.1797141436433418,posterior,0.7454177422313657,Vps8 domain protein
SteCoe_37759,428.31111411885905,-0.35117044381828394,0.14319883037656092,-2.4523275985902484,0.014193537566718255,0.07762457428676359,posterior,1.1100007685920645,MORN domain protein
SteCoe_37760,406.1239268264978,-0.2660936773469816,0.11593833192139333,-2.295131152373265,0.02172560926337633,0.10343555062756488,posterior,0.9853301692902352,SNARE_assoc domain protein
SteCoe_37769,373.2482881146063,0.2885118076103205,0.11831494089222043,2.438506966530472,0.014748074421903115,0.07990530833596209,anterior,1.097424368315067,zf-RING_2 domain protein
SteCoe_3777,812.9466025616051,0.18032941445012737,0.08553639867362714,2.1082184572464016,0.03501209746710645,0.142463477384259,anterior,0.8462964591886721,WD40 domain protein
